"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,2239404,2239404,16776960,17,"(anonymous namespace)::init_packed_bf16_kernel(unsigned int*, long, unsigned int)",256,0,0,8,0,128,"Wavefronts",524280.000000,237300748077697,237300750172887
2,2,"Agent 2",1,2239404,2239404,16776960,17,"(anonymous namespace)::init_packed_bf16_kernel(unsigned int*, long, unsigned int)",256,0,0,8,0,128,"Wavefronts",524280.000000,237300750383801,237300751333179
3,3,"Agent 2",1,2239404,2239404,256,17,"(anonymous namespace)::init_packed_bf16_kernel(unsigned int*, long, unsigned int)",256,0,0,8,0,128,"Wavefronts",8.000000,237300751423497,237300751425897
4,4,"Agent 2",1,2239404,2239404,3879997440,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",121249920.000000,237300751572370,237301182513382
