"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,2239098,2239098,16776960,17,"(anonymous namespace)::init_packed_bf16_kernel(unsigned int*, long, unsigned int)",256,0,0,8,0,128,"Wavefronts",524280.000000,237287866586640,237287870332590
2,2,"Agent 2",1,2239098,2239098,16776960,17,"(anonymous namespace)::init_packed_bf16_kernel(unsigned int*, long, unsigned int)",256,0,0,8,0,128,"Wavefronts",524280.000000,237287870548463,237287871498441
3,3,"Agent 2",1,2239098,2239098,256,17,"(anonymous namespace)::init_packed_bf16_kernel(unsigned int*, long, unsigned int)",256,0,0,8,0,128,"Wavefronts",8.000000,237287871588998,237287871591398
4,4,"Agent 2",1,2239098,2239098,39895040,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",1246720.000000,237287871708516,237287880451345
5,5,"Agent 2",1,2239098,2239098,59535360,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",1860480.000000,237287880621693,237287897211544
6,6,"Agent 2",1,2239098,2239098,100300800,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",3134400.000000,237287897396860,237287925508519
7,7,"Agent 2",1,2239098,2239098,176025600,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",5500800.000000,237287925689087,237287978002634
8,8,"Agent 2",1,2239098,2239098,325529600,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",10172800.000000,237287978176136,237288075429895
9,9,"Agent 2",1,2239098,2239098,627517440,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"Wavefronts",19609920.000000,237288075606751,237288300010728
