dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,work_capacity,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,2048,256,gpu,persistent_chunked,gpu,bucket,1,0.022100099921226503,0.0,0.0,0.2145019971067086,0.13936799950897694,0.23660209702793508,0.6908610984762721,1.0503123084979702,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,2048,256,gpu,persistent_chunked,gpu,bucket,4,0.02728419899940491,0.0,0.0,0.2145019971067086,0.13936799950897694,0.2417861961061135,0.5595949255591827,1.0277927306313572,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,static_chunked,gpu,identity,0,0.015080100297927857,0.0,0.0,0.2344410022487864,0.13935800234321505,0.24952110254671425,1.0,1.0,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,static_chunked_fixed,fixed,identity,0,0.01525620073080063,0.0,0.0,0.191218001418747,0.13935800234321505,0.20647420214954765,0.9884571240258235,1.2084856119990626,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,persistent_chunked,gpu,identity,1,0.024644200503826142,0.0,0.0,0.2344410022487864,0.13935800234321505,0.25908520275261254,0.6119127417254454,0.9630851159993472,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,persistent_chunked,gpu,identity,4,0.026364201307296754,0.0,0.0,0.2344410022487864,0.13935800234321505,0.26080520355608316,0.5719915472559441,0.9567336047919673,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,static_chunked,gpu,bucket,0,0.015004199743270875,0.0,0.0,0.21423200087156147,0.13935800234321505,0.22923620061483235,1.00505862064993,1.0884890862676835,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015208099782466889,0.0,0.0,0.1914380118250847,0.13935800234321505,0.20664611160755159,0.9915834662863929,1.2074802695566222,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,persistent_chunked,gpu,bucket,1,0.023844200372695922,0.0,0.0,0.21423200087156147,0.13935800234321505,0.23807620124425738,0.6324431124642004,1.0480724290905281,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,48,gpu,persistent_chunked,gpu,bucket,4,0.026100200414657593,0.0,0.0,0.21423200087156147,0.13935800234321505,0.24033220128621907,0.5777771840195922,1.0382341659224925,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,static_chunked,gpu,identity,0,0.015140099823474884,0.0,0.0,0.21481298608705401,0.1350499951513484,0.2299530859105289,1.0,1.0,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,static_chunked_fixed,fixed,identity,0,0.015624099969863891,0.0,0.0,0.1875209854915738,0.1350499951513484,0.2031450854614377,0.9690222062504363,1.13196479938561,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,persistent_chunked,gpu,identity,1,0.021784199774265288,0.0,0.0,0.21481298608705401,0.1350499951513484,0.2365971858613193,0.6950037173897297,0.9719180939257459,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,persistent_chunked,gpu,identity,4,0.026440200209617615,0.0,0.0,0.21481298608705401,0.1350499951513484,0.24125318629667164,0.5726166860857459,0.9531608242792413,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,static_chunked,gpu,bucket,0,0.01509609967470169,0.0,0.0,0.20739900355692953,0.1350499951513484,0.2224951032316312,1.00291466999565,1.033519760977092,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,static_chunked_fixed,fixed,bucket,0,0.015556100010871887,0.0,0.0,0.18675900355447084,0.1350499951513484,0.2023151035653427,0.9732580667965449,1.1366085964820705,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,persistent_chunked,gpu,bucket,1,0.021792200207710267,0.0,0.0,0.20739900355692953,0.1350499951513484,0.2291912037646398,0.6947485650447626,1.0033242207090614,0.0
fp16,32,64,8,32,256,0.8,0.1,0.5,0.5,1.3,2,959,29.96875,56.80000000000001,211,32,2048,256,gpu,persistent_chunked,gpu,bucket,4,0.026188200712203978,0.0,0.0,0.20739900355692953,0.1350499951513484,0.2335872042691335,0.5781267674651447,0.9844421342771094,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,static_chunked,gpu,identity,0,0.014412100613117217,0.0,0.0,0.2211159880971536,0.1403299975208938,0.2355280887102708,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,static_chunked_fixed,fixed,identity,0,0.015272200107574463,0.0,0.0,0.19291100034024566,0.1403299975208938,0.20818320044782013,0.94368201775783,1.1313501195275577,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,persistent_chunked,gpu,identity,1,0.02385219931602478,0.0,0.0,0.2211159880971536,0.1403299975208938,0.24496818741317838,0.6042252298065713,0.9614639810883471,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,persistent_chunked,gpu,identity,4,0.026634201407432556,0.0,0.0,0.2211159880971536,0.1403299975208938,0.24775018950458616,0.5411125489610276,0.9506676430046117,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,static_chunked,gpu,bucket,0,0.014692099392414093,0.0,0.0,0.2130799985025078,0.1403299975208938,0.2277720978949219,0.9809422212701987,1.0340515404960926,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015404100716114043,0.0,0.0,0.19146800332237035,0.1403299975208938,0.20687210403848438,0.9356015569309342,1.1385202939998886,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,persistent_chunked,gpu,bucket,1,0.02404019981622696,0.0,0.0,0.2130799985025078,0.1403299975208938,0.23712019831873477,0.5995000342463525,0.9932856432317763,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,48,gpu,persistent_chunked,gpu,bucket,4,0.024456100165843965,0.0,0.0,0.2130799985025078,0.1403299975208938,0.23753609866835176,0.5893049388653362,0.9915465061128055,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,static_chunked,gpu,identity,0,0.014736099541187287,0.0,0.0,0.21641601051669568,0.13695300731342286,0.23115211005788297,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,static_chunked_fixed,fixed,identity,0,0.015376099944114685,0.0,0.0,0.1903060037875548,0.13695300731342286,0.20568210373166948,0.9583769352922057,1.1238319030392716,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,persistent_chunked,gpu,identity,1,0.021320199966430663,0.0,0.0,0.21641601051669568,0.13695300731342286,0.23773621048312635,0.6911801748759274,0.9723050165060543,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,persistent_chunked,gpu,identity,4,0.02443619966506958,0.0,0.0,0.21641601051669568,0.13695300731342286,0.24085221018176525,0.6030438342772203,0.9597259243892267,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,static_chunked,gpu,bucket,0,0.014484100043773651,0.0,0.0,0.20971300546079874,0.13695300731342286,0.2241971055045724,1.0173983538260607,1.0310218302669778,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,static_chunked_fixed,fixed,bucket,0,0.015496200323104859,0.0,0.0,0.18664800154510885,0.13695300731342286,0.20214420186821372,0.9509492155451643,1.143501064693316,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,persistent_chunked,gpu,bucket,1,0.021192100644111634,0.0,0.0,0.20971300546079874,0.13695300731342286,0.23090510610491038,0.6953581331391898,1.0010697206187391,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,0,629,19.65625,37.7,85,32,2048,256,gpu,persistent_chunked,gpu,bucket,4,0.024448199570178984,0.0,0.0,0.20971300546079874,0.13695300731342286,0.23416120503097773,0.6027478423876186,0.9871494726349026,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,static_chunked,gpu,identity,0,0.015388099849224091,0.0,0.0,0.23075299395713955,0.13561999367084354,0.24614109380636365,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,static_chunked_fixed,fixed,identity,0,0.015504199266433715,0.0,0.0,0.18827099120244384,0.13561999367084354,0.20377519046887754,0.992511743740228,1.2079051097437528,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,persistent_chunked,gpu,identity,1,0.02385620027780533,0.0,0.0,0.23075299395713955,0.13561999367084354,0.2546091942349449,0.645035658236842,0.9667407909049539,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,persistent_chunked,gpu,identity,4,0.026832199096679686,0.0,0.0,0.23075299395713955,0.13561999367084354,0.2575851930538192,0.5734938010029998,0.9555715951224554,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,static_chunked,gpu,bucket,0,0.015336200594902039,0.0,0.0,0.21073399693705142,0.13561999367084354,0.22607019753195345,1.0033841011664457,1.08878169919577,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015496100485324859,0.0,0.0,0.1869789994088933,0.13561999367084354,0.20247509989421814,0.993030463618699,1.2156610562728876,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,persistent_chunked,gpu,bucket,1,0.02388020008802414,0.0,0.0,0.21073399693705142,0.13561999367084354,0.23461419702507555,0.6443873917514277,1.0491312841569265,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,48,gpu,persistent_chunked,gpu,bucket,4,0.028144198656082153,0.0,0.0,0.21073399693705142,0.13561999367084354,0.23887819559313356,0.5467592109217371,1.0304041907014423,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,static_chunked,gpu,identity,0,0.015288099646568298,0.0,0.0,0.229570985538885,0.13636199582833797,0.2448590851854533,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,static_chunked_fixed,fixed,identity,0,0.01555210053920746,0.0,0.0,0.1858369942056015,0.13636199582833797,0.20138909474480898,0.9830247437011095,1.2158507663770348,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,persistent_chunked,gpu,identity,1,0.022080099582672118,0.0,0.0,0.229570985538885,0.13636199582833797,0.2516510851215571,0.6923926945767037,0.9730102497558355,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,persistent_chunked,gpu,identity,4,0.026784199476242065,0.0,0.0,0.229570985538885,0.13636199582833797,0.25635518501512705,0.5707879998477849,0.9551555790494528,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,static_chunked,gpu,bucket,0,0.015332099795341492,0.0,0.0,0.2091519854729995,0.13636199582833797,0.22448408526834102,0.9971301942095001,1.0907636721452065,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,static_chunked_fixed,fixed,bucket,0,0.015504099428653717,0.0,0.0,0.1874309964478016,0.13636199582833797,0.2029350958764553,0.986068214856374,1.2065881661717146,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,persistent_chunked,gpu,bucket,1,0.022216099500656127,0.0,0.0,0.2091519854729995,0.13636199582833797,0.23136808497365563,0.6881540860094177,1.0583096852503828,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,1,1169,36.53125,53.400000000000055,245,32,2048,256,gpu,persistent_chunked,gpu,bucket,4,0.02820020020008087,0.0,0.0,0.2091519854729995,0.13636199582833797,0.2373521856730804,0.5421273444195073,1.0316276822607928,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,static_chunked,gpu,identity,0,0.015420100092887879,0.0,0.0,0.23574300576001406,0.1425640075467527,0.2511631058529019,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,static_chunked_fixed,fixed,identity,0,0.015448099374771119,0.0,0.0,0.19338201673235744,0.1425640075467527,0.20883011610712857,0.9981875257788044,1.2027149653264417,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,persistent_chunked,gpu,identity,1,0.02492019981145859,0.0,0.0,0.23574300576001406,0.1425640075467527,0.26066320557147266,0.6187791514335107,0.9635541207369758,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,persistent_chunked,gpu,identity,4,0.02626819908618927,0.0,0.0,0.23574300576001406,0.1425640075467527,0.2620112048462033,0.5870254006486165,0.958596812683377,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,static_chunked,gpu,bucket,0,0.015352100133895874,0.0,0.0,0.21768800797872245,0.1425640075467527,0.23304010811261833,1.0044293587456394,1.0777677194156017,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,static_chunked_fixed,fixed,bucket,0,0.015384100377559662,0.0,0.0,0.19399300799705088,0.1425640075467527,0.20937710837461054,1.0023400598309102,1.1995729036601712,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,persistent_chunked,gpu,bucket,1,0.023928199708461762,0.0,0.0,0.21768800797872245,0.1425640075467527,0.24161620768718423,0.6444321044108825,1.0395126562787456,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,48,gpu,persistent_chunked,gpu,bucket,4,0.026384198665618898,0.0,0.0,0.21768800797872245,0.1425640075467527,0.24407220664434134,0.5844445112135137,1.02905246486706,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,256,gpu,static_chunked,gpu,identity,0,0.015612100064754487,0.0,0.0,0.2324559900444001,0.13819499872624874,0.2480680901091546,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,256,gpu,static_chunked_fixed,fixed,identity,0,0.015532100200653076,0.0,0.0,0.18916299450211227,0.13819499872624874,0.20469509470276534,1.0051506147312936,1.2118907415410738,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,256,gpu,persistent_chunked,gpu,identity,1,0.022156199812889098,0.0,0.0,0.2324559900444001,0.13819499872624874,0.2546121898572892,0.7046379883102669,0.9742977751701418,0.0
fp16,32,64,8,32,256,0.95,0.1,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,2048,256,gpu,persistent_chunked,gpu,identity,4,0.02630020081996918,0.0,0.0,0.2324559900444001,0.13819499872624874,0.2587561908643693,0.5936114393811227,0.9586943186962548,0.0
