dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,variant,order,ticket_batch_size,ms,speedup_vs_static_node,max_abs_diff
fp16,32,64,8,64,1024,0.8,1.3,1,2048,64.0,81.9,375,64,0,persistent_node,sorted,4,0.08145679831504822,0.32653199507133773,0.0
fp16,32,64,8,64,1024,0.8,1.3,1,2048,64.0,81.9,375,64,0,persistent_chunked,sorted,4,0.045276451110839847,0.5874632444319,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,static_node,identity,0,0.020600199699401855,1.0,0.0
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,static_node,sorted,0,0.01990620046854019,1.0348634704025241,0.0
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,static_chunked,identity,0,0.01969819962978363,1.0457909903732727,5.340576171875e-05
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_node,identity,1,0.04123440086841583,0.4995877050606286,0.0
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_chunked,identity,1,0.04675444960594177,0.4406040467383427,5.340576171875e-05
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_node,identity,4,0.07139670252799987,0.28853152834786744,0.0
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_chunked,identity,4,0.048466449975967406,0.42504040856338104,5.340576171875e-05
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,static_chunked,sorted,0,0.018108150362968443,1.1376203138631822,5.340576171875e-05
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_node,sorted,1,0.03578439950942993,0.5756754334797004,0.0
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_chunked,sorted,1,0.04656049907207489,0.44243940915480917,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_node,sorted,4,0.062048697471618654,0.33200051796130736,0.0
fp16,32,64,8,64,1024,0.95,1.3,0,2046,63.9375,142.00000000000006,263,64,0,persistent_chunked,sorted,4,0.04415650069713593,0.4665269977051878,5.340576171875e-05
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,static_node,identity,0,0.028032350540161132,1.0,0.0
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,static_node,sorted,0,0.026898300647735594,1.0421606519786226,0.0
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,static_chunked,identity,0,0.02686629891395569,1.0434020193827196,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_node,identity,1,0.05058255195617676,0.5541901200328433,0.0
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_chunked,identity,1,0.04702250063419342,0.5961475923672338,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_node,identity,4,0.1027111530303955,0.272924114987449,0.0
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_chunked,identity,4,0.048780548572540286,0.574662470194958,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,static_chunked,sorted,0,0.027328300476074218,1.0257626728271414,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_node,sorted,1,0.03632639944553375,0.7716798517891,0.0
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_chunked,sorted,1,0.046362501382827756,0.6046341268062827,6.103515625e-05
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_node,sorted,4,0.08621500134468078,0.32514469759259185,0.0
fp16,32,64,8,64,1024,0.95,1.3,1,2049,64.03125,83.0,398,64,0,persistent_chunked,sorted,4,0.045052549242973326,0.6222145252864516,6.103515625e-05
fp16,128,64,8,64,1024,0.0,1.3,0,8192,64.0,64.0,64,64,0,static_node,identity,0,0.024310250580310822,1.0,0.0
