dtype,tasks,tile_tokens,dim,num_transforms,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,256,128,128,16,1,graph_global,global,0.2639127492904663,0.33202645778656004,0.385600209236145,0.3405344009399414,0.31725449562072755,0.2601567506790161,1.0144374443547859,1.0,1.0144374443547859,0.0
fp16,256,128,128,32,1,graph_global,global,0.5054416656494141,0.660050916671753,0.7535104274749755,0.6501689434051514,0.6170811653137207,0.5186575412750244,0.9745190716920427,1.0,0.9745190716920427,0.0
fp16,256,256,32,8,1,graph_lds_chunked(chunk=4),chunk4,0.06867964863777161,0.06517770290374755,0.06568964719772338,0.06254969835281372,0.06743170022964477,0.060409700870513915,1.136897677824693,1.0980012765270535,1.035424732310574,0.0
fp16,256,256,32,16,1,graph_lds_chunked(chunk=8),chunk4,0.1340574026107788,0.12495139837265015,0.12191945314407349,0.1142054557800293,0.11469545364379882,0.11179945468902588,1.1990881617773914,1.173826606576364,1.021520687177731,0.0
fp16,256,256,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.2630267381668091,0.25150279998779296,0.2405308485031128,0.21770894527435303,0.21787095069885254,0.21316900253295898,1.2338883000878207,1.2081576980465702,1.021297386990832,0.0
fp16,256,256,64,8,1,graph_global,global,0.14320935010910035,0.18522510528564454,0.21624701023101806,0.1846651554107666,0.17428314685821533,0.14181334972381593,1.00984392786718,1.0,1.00984392786718,0.0
fp16,256,256,64,16,1,graph_global,global,0.26130878925323486,0.33612043857574464,0.38725221157073975,0.3398744583129883,0.315716552734375,0.26000874042510985,1.0050000197147198,1.0,1.0050000197147198,0.0
fp16,256,256,64,32,1,graph_global,global,0.5046076297760009,0.6560149669647217,0.7476685047149658,0.6467930316925049,0.6149771690368653,0.509571647644043,0.9902584496390396,1.0,0.9902584496390396,0.0
fp16,256,256,128,8,0,graph_global,global,0.26327478885650635,,,,,0.26343278884887694,0.9994002265509127,1.0,0.9994002265509127,0.0
fp16,256,256,128,16,0,graph_global,global,0.5129776477813721,,,,,0.5313435554504394,0.965434966735415,1.0,0.965434966735415,0.0
fp16,256,256,128,32,0,graph_global,global,1.0566551208496093,,,,,1.0627670288085938,0.994249061371582,1.0,0.994249061371582,0.0
bf16,32,64,32,8,1,graph_global,global,0.009195949882268906,0.016807949542999266,0.009879949688911437,0.01202395036816597,0.016475950181484223,0.009031949937343598,1.0181577561947317,1.0,1.0181577561947317,0.0
bf16,32,64,32,16,1,graph_lds_chunked(chunk=2),chunk2,0.011071950197219849,0.025533849000930788,0.010535950213670731,0.0120279498398304,0.016433949768543243,0.010655950009822845,1.0390392397687234,1.0508734354926659,0.9887387050388284,0.0
