mode,strategy,classes,traces,actual_min,actual_p50,actual_p90,actual_max,total_actual_blocks,total_capacity_blocks,empty_blocks,empty_block_fraction,capacity_actual_ratio_p50,capacity_actual_ratio_p90,capacity_actual_ratio_p99,capacity_actual_ratio_max,overflow,event_ms,wall_ms,per_trace_event_us,per_trace_wall_us
self_cull_iters_0,single_max,1056,11932,48,160.0,1040.0,1056,4260688,12600192,8339504,0.6618553114111277,6.6,16.5,22.0,22.0,0,85.04127502441406,85.69321033428423,7.127160159605603,7.181797714908165
self_cull_iters_0,capacity_class,64 96 160 288 544 1056,11932,48,160.0,1040.0,1056,4260688,4358336,97648,0.022404881128944624,1.0153846153846153,1.2,1.3333333333333333,1.3333333333333333,0,71.8354721069336,71.98690000222996,6.020404970410124,6.033095876821149
self_cull_iters_0,round64_class,192 1088,11932,48,160.0,1040.0,1056,4260688,7589888,3329200,0.4386362486508365,2.0606060606060606,4.0,4.0,4.0,0,75.6523666381836,75.73871899512596,6.340292209033154,6.347529248669625
