dtype,tasks,tile_tokens,dim,num_transforms,pattern,seed,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,64,64,8,tail-negative,2,1,graph_global,global,0.012772099673748016,0.02793639898300171,0.014200100302696228,0.01880829930305481,0.02771629989147186,0.012536099553108216,1.018825641870504,1.0,1.018825641870504,0.0
fp16,32,64,64,16,random,0,1,graph_global,chunk2,0.016652099788188934,0.04714060127735138,0.016644200682640074,0.019572199881076814,0.02883630096912384,0.01642020046710968,1.0141228069379395,1.0004745860554962,1.0136417466996872,0.0
fp16,32,64,64,16,random,1,1,graph_global,global,0.01666810065507889,0.04820449948310852,0.016776199638843536,0.019676299393177034,0.029124298691749574,0.016908200085163118,0.9857998232292676,1.0,0.9857998232292676,0.0
fp16,32,64,64,16,random,2,1,graph_global,chunk2,0.016932199895381927,0.04796850085258484,0.01668809950351715,0.020012199878692627,0.029136401414871217,0.01671220064163208,1.013163990695624,1.0146272133512466,0.9985578716632391,0.0
fp16,32,64,64,16,contiguous,0,1,graph_global,global,0.016756199300289154,0.04741249978542328,0.016812199354171754,0.019620299339294434,0.029112300276756285,0.016532200574874877,1.0135492383122124,1.0,1.0135492383122124,0.0
fp16,32,64,64,16,contiguous,1,1,graph_global,chunk2,0.01682019978761673,0.047764599323272705,0.01650020033121109,0.019800199568271636,0.029064300656318664,0.016536200046539308,1.017174425822023,1.01939367098473,0.9978229753373266,0.0
fp16,32,64,64,16,contiguous,2,1,graph_global,chunk2,0.016836200654506684,0.04841249883174896,0.016776199638843536,0.019992199540138245,0.029116299748420716,0.01672019958496094,1.0069377801955237,1.0035765558919687,1.0033492455396864,0.0
fp16,32,64,64,16,page-cross,0,1,graph_global,chunk2,0.016804200410842896,0.04785659909248352,0.016768200695514678,0.019588199257850648,0.02900429964065552,0.016752199828624727,1.0031041046996894,1.0021469038915933,1.0009551501924308,0.0
fp16,32,64,64,16,page-cross,1,1,graph_global,global,0.01663219928741455,0.0472445011138916,0.01672019958496094,0.01960819959640503,0.028844299912452697,0.016508199274539948,1.0075114196777262,1.0,1.0075114196777262,0.0
fp16,32,64,64,16,page-cross,2,1,graph_global,global,0.01647620052099228,0.047632598876953126,0.016728200018405914,0.019696199893951417,0.029108300805091858,0.01679220050573349,0.9811817406162274,1.0,0.9811817406162274,0.0
