dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,256,128,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.09879910051822663,0.10882520079612731,0.1532097041606903,0.12192729711532593,0.10747720003128051,0.09852109849452972,1.0028217511573152,1.0,1.0028217511573152,0.0
bf16,256,128,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.18273804783821107,0.20349420309066774,0.28468319177627566,0.22940659523010254,0.20029020309448242,0.19039210081100463,0.959798474095354,1.0,0.959798474095354,0.0
bf16,256,128,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.35376394987106324,0.3675840497016907,0.5372339963912964,0.427506685256958,0.3840661883354187,0.37674014568328856,0.9390131471904761,1.0,0.9390131471904761,0.0
bf16,256,256,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.05393259823322296,0.04182450026273728,0.04838249981403351,0.04241044968366623,0.04178045094013214,0.041856449842453,1.2885134414462858,1.2908572554782576,0.9981842965037189,0.0
bf16,256,256,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10055309534072876,0.07232879996299743,0.08542689979076386,0.07393485009670259,0.06996075212955474,0.06970674991607667,1.442515903578771,1.4372786495279881,1.0036438682592987,0.0
bf16,256,256,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.1955960988998413,0.14113354682922363,0.1682838499546051,0.13997359871864318,0.13280349969863892,0.13211749792098998,1.4804708080137374,1.4728233769719394,1.0051923612575466,0.0
bf16,256,256,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.09785304963588715,0.10825119614601135,0.1516676962375641,0.12246735095977783,0.1071832001209259,0.09806705117225648,0.9978178039024195,1.0,0.9978178039024195,0.0
bf16,256,256,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.1824680507183075,0.2025581955909729,0.28315114974975586,0.2270645022392273,0.19880819916725156,0.1874421000480652,0.9734635424566721,1.0,0.9734635424566721,0.0
bf16,256,256,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.3525228977203369,0.3700281023979187,0.5312600135803223,0.42354674339294435,0.3816942572593689,0.37355614900588985,0.9436945387151924,1.0,0.9436945387151924,0.0
bf16,256,256,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.19221214652061464,,,,,0.19124409556388855,1.0050618606230521,1.0,1.0050618606230521,0.0
bf16,256,256,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.3802782535552979,,,,,0.38141230344772337,0.9970267086767406,1.0,0.9970267086767406,0.0
bf16,256,256,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.7561244010925293,,,,,0.7623825073242188,0.9917913827093778,1.0,0.9917913827093778,0.0
fp16,32,64,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.009784100204706192,0.01930219978094101,0.010808100178837775,0.013714150339365006,0.019324199855327608,0.009762100130319595,1.0022536210541693,1.0,1.0022536210541693,0.0
fp16,32,64,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.012306099757552147,0.03155229985713959,0.012050149962306023,0.014316149801015855,0.019832199811935423,0.012146100029349327,1.0131729302258505,1.0212403825717322,0.9921003394660464,0.0
fp16,32,64,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk2,0.016742149740457533,0.055814599990844725,0.01624014973640442,0.016388100385665894,0.02077219933271408,0.016194199770689012,1.033836186877248,1.0309110452921388,1.0028374335481878,0.0
