mode,launch_mode,strategy,classes,traces,actual_min,actual_p50,actual_p90,actual_max,total_actual_blocks,total_capacity_blocks,empty_blocks,empty_block_fraction,capacity_actual_ratio_p50,capacity_actual_ratio_p90,capacity_actual_ratio_p99,capacity_actual_ratio_max,overflow,event_ms,wall_ms,per_trace_event_us,per_trace_wall_us
self_cull_iters_0,fused,single_max,132,11932,6,20.0,130.0,132,532586,1575024,1042438,0.6618553114111277,6.6,16.5,22.0,22.0,0,1.2835739850997925,1.3311373942997307,0.10757408524135036,0.11156029117496905
self_cull_iters_16,fused,single_max,132,11932,6,20.0,130.0,132,532586,1575024,1042438,0.6618553114111277,6.6,16.5,22.0,22.0,0,1.463657021522522,1.5043714025523514,0.12266652879002028,0.12607872968088765
gather_dot,fused,single_max,132,11932,6,20.0,130.0,132,532586,1575024,1042438,0.6618553114111277,6.6,16.5,22.0,22.0,0,11.021246910095215,11.036322399741039,0.9236713803298034,0.9249348306856385
self_cull_iters_0,fused,capacity_class,8 12 20 36 68 132,11932,6,20.0,130.0,132,532586,544792,12206,0.022404881128944624,1.0153846153846153,1.2,1.3333333333333333,1.3333333333333333,0,0.503525972366333,0.5461585999000818,0.0421996289277852,0.04577259469494483
self_cull_iters_16,fused,capacity_class,8 12 20 36 68 132,11932,6,20.0,130.0,132,532586,544792,12206,0.022404881128944624,1.0153846153846153,1.2,1.3333333333333333,1.3333333333333333,0,0.7788090109825134,0.8230081992223859,0.06527061774912114,0.06897487422245943
gather_dot,fused,capacity_class,8 12 20 36 68 132,11932,6,20.0,130.0,132,532586,544792,12206,0.022404881128944624,1.0153846153846153,1.2,1.3333333333333333,1.3333333333333333,0,10.80080509185791,10.92836019815877,0.9051965380370357,0.9158867078577582
self_cull_iters_0,fused,round64_class,64 192,11932,6,20.0,130.0,132,532586,1262592,730006,0.5781804415044607,3.2,8.0,10.666666666666666,10.666666666666666,0,0.925370991230011,0.9618718002457172,0.07755372035115747,0.08061278915904435
self_cull_iters_16,fused,round64_class,64 192,11932,6,20.0,130.0,132,532586,1262592,730006,0.5781804415044607,3.2,8.0,10.666666666666666,10.666666666666666,0,1.0732920169830322,1.1154758045449853,0.08995072217424005,0.09348607145030048
gather_dot,fused,round64_class,64 192,11932,6,20.0,130.0,132,532586,1262592,730006,0.5781804415044607,3.2,8.0,10.666666666666666,10.666666666666666,0,11.086567878723145,11.0932559997309,0.9291458161853121,0.9297063358809001
