dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,32,256,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.01506815031170845,0.03092840015888214,0.01666219979524612,0.021388299763202667,0.03082035034894943,0.014824200421571732,1.0164561921182427,1.0,1.0164561921182427,0.0
bf16,32,256,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.02060225009918213,0.05153869986534118,0.019436249881982802,0.022522300481796265,0.03202640116214753,0.0194302000105381,1.0603210511476135,1.0599910077447707,1.0003113643421797,0.0
bf16,32,256,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.031490400433540344,0.09638919830322265,0.029192399978637693,0.026970399916172026,0.034022448956966406,0.02681034952402115,1.174561353828156,1.1675911566538555,1.0059697241920504,0.0
bf16,32,256,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.022724299877882007,0.05045464932918549,0.02570430040359497,0.03392839878797531,0.05056464970111847,0.022514299303293225,1.0093274310588056,1.0,1.0093274310588056,0.0
bf16,32,256,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.03368844985961914,0.08695710003376007,0.04396655112504959,0.036086449027061464,0.05294264853000641,0.03365845084190369,1.0008912774344951,1.0,1.0008912774344951,0.0
bf16,32,256,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.054088699817657473,0.16371610164642333,0.07989500164985656,0.06495079994201661,0.056868749856948855,0.0540567010641098,1.0005919479531264,1.0,1.0005919479531264,0.0
bf16,32,256,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.03782844990491867,,,,,0.037796500325202945,1.0008453052383377,1.0,1.0008453052383377,0.0
bf16,32,256,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.060344749689102174,,,,,0.06053875088691711,0.9967954211976173,1.0,0.9967954211976173,0.0
bf16,32,256,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.10624729990959167,,,,,0.10743339657783509,0.9889597024200562,1.0,0.9889597024200562,0.0
bf16,128,64,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.014758200198411942,0.0168782502412796,0.014120199531316758,0.013606199622154237,0.016778200119733813,0.01342419981956482,1.09937280409838,1.0846673287360833,1.0135575903991063,0.0
