dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,static_chunked,cpu,identity,0,0.018119999517997105,3.8870930002303794,0.7201530097518116,0.0,4.625366009500188,1.0,1.0,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,static_chunked,gpu,identity,0,0.01791999985774358,3.4304959990549833,0.5527900066226721,0.09569400572218001,4.096900011257579,1.011160695415246,1.128991675850149,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,persistent_chunked,cpu,identity,1,0.0276803324619929,3.8870930002303794,0.7201530097518116,0.0,4.634926342444184,0.6546163975045161,0.9979373279664775,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,persistent_chunked,gpu,identity,1,0.02762700120608012,3.4304959990549833,0.5527900066226721,0.09569400572218001,4.106607012605916,0.6558800711967709,1.126323019295943,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,static_chunked,cpu,sorted,0,0.017760333915551502,3.94999299896881,0.7157330110203475,0.0,4.6834863439047085,1.0202510608277848,0.9875903696228001,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,static_chunked,gpu,sorted,0,0.01741366709272067,3.538553006364964,0.5522690044017509,0.07908199040684849,4.187317668266284,1.0405619575426304,1.104613114155075,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,persistent_chunked,cpu,sorted,1,0.026613667607307434,3.94999299896881,0.7157330110203475,0.0,4.692339677596465,0.6808531535511406,0.985727020484889,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,1023,31.96875,68.10000000000002,124,32,48,persistent_chunked,gpu,sorted,1,0.026533665756384533,3.538553006364964,0.5522690044017509,0.07908199040684849,4.196437666929948,0.6829059989058266,1.1022124898816947,0.0
