dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,48,cpu,persistent_chunked,gpu,sorted,1,0.025612300634384154,0.2864900015993044,0.4615880025085062,0.08051500481087714,0.0,0.8542053095530718,0.605966654650618,1.6698025412267536,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,48,cpu,persistent_chunked,cpu,sorted,4,0.0276203989982605,0.8055290090851486,0.6130300025688484,0.0,0.0,1.4461794106522574,0.5619107868174212,0.9862913177402998,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,48,cpu,persistent_chunked,gpu,sorted,4,0.027600300312042237,0.2864900015993044,0.4615880025085062,0.08051500481087714,0.0,0.8561933092307299,0.5623199732559461,1.6659254180608485,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,static_chunked,cpu,identity,0,0.015428200364112854,0.791583996033296,0.6595199956791475,0.0,0.0,1.4665321920765564,1.0,1.0,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,static_chunked,gpu,identity,0,0.015528200566768647,0.27172299451194704,0.5099810077808797,0.0818069966044277,0.0,0.8790391994640231,0.993560090737764,1.668335374543872,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,cpu,identity,1,0.022232300043106078,0.791583996033296,0.6595199956791475,0.0,0.0,1.4733362917555497,0.6939543067608482,0.995381842070227,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,gpu,identity,1,0.022252300381660463,0.27172299451194704,0.5099810077808797,0.0818069966044277,0.0,0.885763299278915,0.6933305815352113,1.6556705310215898,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,cpu,identity,4,0.027528300881385803,0.791583996033296,0.6595199956791475,0.0,0.0,1.4786322925938293,0.5604486971640577,0.991816693996283,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,persistent_chunked,gpu,identity,4,0.027712300419807434,0.27172299451194704,0.5099810077808797,0.0818069966044277,0.0,0.8912232993170619,0.556727522810972,1.6455272132139607,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1024,32.0,41.0,188,32,256,cpu,static_chunked,cpu,sorted,0,0.015340200066566468,0.804026989499107,0.6537989975186065,0.0,0.0,1.47316618708428,1.0057365808245344,0.9954967775761581,0.0
