mode,launch_mode,strategy,classes,traces,actual_min,actual_p50,actual_p90,actual_max,total_actual_blocks,total_capacity_blocks,empty_blocks,empty_block_fraction,capacity_actual_ratio_p50,capacity_actual_ratio_p90,capacity_actual_ratio_p99,capacity_actual_ratio_max,overflow,launch_count,metadata_setup_ms,event_ms,wall_ms,per_trace_event_us,per_trace_wall_us
paged_kv_full_producer,fused,capacity_class,8,16,6,6.0,6.0,6,96,128,32,0.25,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,1,6.881398992845789,2.9032061100006104,2.9698559956159443,181.45038187503815,185.61599972599652
