mode,launch_mode,strategy,classes,traces,actual_min,actual_p50,actual_p90,actual_max,total_actual_blocks,total_capacity_blocks,empty_blocks,empty_block_fraction,capacity_actual_ratio_p50,capacity_actual_ratio_p90,capacity_actual_ratio_p99,capacity_actual_ratio_max,overflow,launch_count,metadata_setup_ms,event_ms,wall_ms,per_trace_event_us,per_trace_wall_us
paged_kv_full_producer,fused,capacity_class,8,64,6,6.0,8.0,8,446,512,66,0.12890625,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,1,4.957359022228047,2.6871490478515625,2.7475009846966714,41.986703872680664,42.92970288588549
